,processed_variants,f_measure,fitness,precision,no_model_change
0,0.2,0.793979717755226,0.8984709490104666,0.7112608277189605,
1,0.8,0.5238162040298211,0.9162398555027418,0.36674155008679665,
2,0.4,0.6518249101448457,0.9060453316330594,0.5090065920588687,
3,0.6,0.5274204191458862,0.9013473260299797,0.37277392753750327,
4,1,0.5050161951562023,0.9167120014994032,0.34850322643248755,
