,processed_variants,f_measure,fitness,precision,no_model_change
0,0.2,0.7474068979003158,0.895911918137671,0.6411335578002244,
1,0.4,0.7077190236211816,0.8607649069112498,0.6008810572687224,
2,0.6,0.5990632351047409,0.8716380301451175,0.45635417352921803,
3,0.8,0.6205834755166515,0.8714136765638735,0.4818782608695652,
4,1,0.6699913129741494,0.8703471913385794,0.5446188340807174,
