,processed_variants,f_measure,fitness,precision,no_model_change
0,0.2,0.6555817483094718,0.9771282707968271,0.4932624113475177,
1,0.8,0.5216490582515336,0.9992169312169312,0.35295634792701014,
2,0.4,0.6289030605659844,0.992378207589393,0.4603076651827037,
3,0.6,0.5216490582515336,0.9992169312169312,0.35295634792701014,
4,1,0.44359421168270324,1.0,0.28501192620357296,
