,processed_variants,f_measure,fitness,precision,no_model_change
0,0.2,0.9099415469578315,0.8347639930852687,1.0,
1,0.8,0.5150442567575446,0.8235930801655996,0.374676429258191,
2,0.4,0.7468234816458013,0.8419285448741598,0.6710239651416122,
3,0.6,0.4999299802213149,0.8503693510812584,0.3540323492817554,
4,1,0.5342966362349338,0.8511591732793939,0.3893519094414728,
