,processed_variants,f_measure,fitness,precision,no_model_change,variant
82,82,0.8763879314156214,0.9987218081571975,0.7807531341224929,True,"(('Send Fine', 'Insert Fine Notification', 'Add penalty', 'Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender', 'Send for Credit Collection'), <InfixType.POSTFIX: 3>)"
83,83,0.8763879314156214,0.9987218081571975,0.7807531341224929,True,"(('Create Fine', 'Send Fine', 'Insert Fine Notification', 'Insert Date Appeal to Prefecture', 'Add penalty', 'Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender', 'Appeal to Judge', 'Payment'), <InfixType.NOT_AN_INFIX: 4>)"
84,84,0.8763879314156214,0.9987218081571975,0.7807531341224929,True,"(('Send Fine', 'Insert Fine Notification', 'Insert Date Appeal to Prefecture', 'Add penalty', 'Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender', 'Appeal to Judge'), <InfixType.POSTFIX: 3>)"
85,85,0.8763879314156214,0.9987218081571975,0.7807531341224929,True,"(('Create Fine', 'Send Fine', 'Insert Fine Notification', 'Appeal to Judge', 'Add penalty', 'Payment', 'Payment'), <InfixType.NOT_AN_INFIX: 4>)"
86,86,0.8763879314156214,0.9987218081571975,0.7807531341224929,True,"(('Create Fine', 'Send Fine', 'Insert Fine Notification', 'Add penalty', 'Payment', 'Payment'), <InfixType.PREFIX: 2>)"
87,87,0.8763879314156214,0.9987218081571975,0.7807531341224929,True,"(('Create Fine', 'Payment', 'Payment'), <InfixType.NOT_AN_INFIX: 4>)"
88,88,0.8763879314156214,0.9987218081571975,0.7807531341224929,True,"(('Payment', 'Send Fine', 'Insert Fine Notification', 'Add penalty', 'Send for Credit Collection'), <InfixType.POSTFIX: 3>)"
89,89,0.8763879314156214,0.9987218081571975,0.7807531341224929,True,"(('Payment', 'Send Fine'), <InfixType.PROPER_INFIX: 1>)"
90,90,0.8763879314156214,0.9987218081571975,0.7807531341224929,True,"(('Send Fine', 'Insert Fine Notification', 'Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Add penalty', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender', 'Send for Credit Collection'), <InfixType.POSTFIX: 3>)"
91,91,0.8763879314156214,0.9987218081571975,0.7807531341224929,True,"(('Send Fine', 'Insert Fine Notification', 'Insert Date Appeal to Prefecture', 'Add penalty', 'Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender', 'Send for Credit Collection'), <InfixType.POSTFIX: 3>)"
92,92,0.8763879314156214,0.9987218081571975,0.7807531341224929,True,"(('Create Fine', 'Send Fine', 'Insert Fine Notification', 'Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Add penalty', 'Notify Result Appeal to Offender', 'Payment'), <InfixType.NOT_AN_INFIX: 4>)"
93,93,0.8763879314156214,0.9987218081571975,0.7807531341224929,True,"(('Send Fine', 'Insert Fine Notification', 'Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Add penalty', 'Notify Result Appeal to Offender'), <InfixType.PROPER_INFIX: 1>)"
94,94,0.8763879314156214,0.9987218081571975,0.7807531341224929,True,"(('Send Fine', 'Insert Fine Notification', 'Insert Date Appeal to Prefecture', 'Add penalty', 'Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture'), <InfixType.PROPER_INFIX: 1>)"
95,95,0.8763879314156214,0.9987218081571975,0.7807531341224929,True,"(('Create Fine', 'Send Fine', 'Insert Fine Notification', 'Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Add penalty', 'Notify Result Appeal to Offender', 'Send for Credit Collection'), <InfixType.NOT_AN_INFIX: 4>)"
96,96,0.8763879314156214,0.9987218081571975,0.7807531341224929,True,"(('Create Fine', 'Send Fine', 'Insert Fine Notification', 'Insert Date Appeal to Prefecture', 'Add penalty', 'Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture'), <InfixType.NOT_AN_INFIX: 4>)"
97,97,0.8763879314156214,0.9987218081571975,0.7807531341224929,True,"(('Send Fine', 'Payment', 'Insert Fine Notification', 'Add penalty', 'Payment'), <InfixType.POSTFIX: 3>)"
98,98,0.8763879314156214,0.9987218081571975,0.7807531341224929,True,"(('Create Fine', 'Send Fine', 'Insert Fine Notification', 'Payment', 'Add penalty', 'Payment', 'Payment'), <InfixType.NOT_AN_INFIX: 4>)"
99,99,0.8763879314156214,0.9987218081571975,0.7807531341224929,True,"(('Send Fine', 'Insert Fine Notification', 'Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Add penalty'), <InfixType.PROPER_INFIX: 1>)"
100,100,0.8763879314156214,0.9987218081571975,0.7807531341224929,True,"(('Create Fine', 'Payment', 'Send Fine'), <InfixType.PREFIX: 2>)"
101,101,0.8763879314156214,0.9987218081571975,0.7807531341224929,True,"(('Create Fine', 'Send Fine', 'Insert Fine Notification', 'Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Add penalty', 'Receive Result Appeal from Prefecture', 'Payment'), <InfixType.NOT_AN_INFIX: 4>)"
102,102,0.8763879314156214,0.9987218081571975,0.7807531341224929,True,"(('Send Fine', 'Insert Fine Notification', 'Payment', 'Payment', 'Add penalty'), <InfixType.PROPER_INFIX: 1>)"
103,103,0.8763879314156214,0.9987218081571975,0.7807531341224929,True,"(('Send Fine', 'Insert Fine Notification', 'Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Add penalty', 'Receive Result Appeal from Prefecture'), <InfixType.PROPER_INFIX: 1>)"
104,104,0.8763879314156214,0.9987218081571975,0.7807531341224929,True,"(('Send Fine', 'Insert Fine Notification', 'Add penalty', 'Payment', 'Payment'), <InfixType.PROPER_INFIX: 1>)"
105,105,0.8763879314156214,0.9987218081571975,0.7807531341224929,True,"(('Create Fine', 'Send Fine', 'Insert Fine Notification', 'Insert Date Appeal to Prefecture', 'Add penalty', 'Payment'), <InfixType.NOT_AN_INFIX: 4>)"
106,106,0.8763879314156214,0.9987218081571975,0.7807531341224929,True,"(('Create Fine', 'Send Fine', 'Insert Fine Notification', 'Add penalty', 'Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender'), <InfixType.NOT_AN_INFIX: 4>)"
107,107,0.8763879314156214,0.9987218081571975,0.7807531341224929,True,"(('Send Fine', 'Payment'), <InfixType.PROPER_INFIX: 1>)"
108,108,0.8763879314156214,0.9987218081571975,0.7807531341224929,True,"(('Send Fine', 'Insert Fine Notification', 'Add penalty', 'Appeal to Judge', 'Payment'), <InfixType.POSTFIX: 3>)"
109,109,0.8763879314156214,0.9987218081571975,0.7807531341224929,True,"(('Create Fine', 'Send Fine', 'Insert Fine Notification', 'Add penalty', 'Appeal to Judge'), <InfixType.PREFIX: 2>)"
110,110,0.8709688285790573,0.9998924503515838,0.7714942918459896,False,"(('Send Fine', 'Insert Fine Notification', 'Add penalty', 'Insert Date Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender'), <InfixType.PROPER_INFIX: 1>)"
111,111,0.8709688285790573,0.9998924503515838,0.7714942918459896,True,"(('Payment', 'Send Fine', 'Payment'), <InfixType.POSTFIX: 3>)"
112,112,0.8709688285790573,0.9998924503515838,0.7714942918459896,True,"(('Create Fine', 'Send Fine', 'Insert Fine Notification', 'Add penalty', 'Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender', 'Payment', 'Payment'), <InfixType.NOT_AN_INFIX: 4>)"
113,113,0.8709688285790573,0.9998924503515838,0.7714942918459896,True,"(('Create Fine', 'Send Fine', 'Insert Fine Notification', 'Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Add penalty', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender', 'Appeal to Judge', 'Payment'), <InfixType.NOT_AN_INFIX: 4>)"
114,114,0.8709688285790573,0.9998924503515838,0.7714942918459896,True,"(('Create Fine', 'Payment', 'Send Fine', 'Insert Fine Notification', 'Payment', 'Add penalty', 'Payment'), <InfixType.NOT_AN_INFIX: 4>)"
115,115,0.8709688285790573,0.9998924503515838,0.7714942918459896,True,"(('Send Fine', 'Insert Fine Notification', 'Appeal to Judge', 'Add penalty', 'Payment', 'Payment'), <InfixType.POSTFIX: 3>)"
116,116,0.8709688285790573,0.9998924503515838,0.7714942918459896,True,"(('Create Fine', 'Send Fine', 'Insert Fine Notification', 'Insert Date Appeal to Prefecture', 'Add penalty', 'Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Payment'), <InfixType.NOT_AN_INFIX: 4>)"
117,117,0.8709688285790573,0.9998924503515838,0.7714942918459896,True,"(('Create Fine', 'Send Fine', 'Insert Fine Notification', 'Insert Date Appeal to Prefecture', 'Add penalty', 'Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Notify Result Appeal to Offender', 'Appeal to Judge'), <InfixType.PREFIX: 2>)"
118,118,0.8709688285790573,0.9998924503515838,0.7714942918459896,True,"(('Create Fine', 'Send Fine', 'Insert Fine Notification', 'Insert Date Appeal to Prefecture', 'Send Appeal to Prefecture', 'Receive Result Appeal from Prefecture', 'Add penalty', 'Notify Result Appeal to Offender', 'Appeal to Judge'), <InfixType.NOT_AN_INFIX: 4>)"
119,119,0.8709688285790573,0.9998924503515838,0.7714942918459896,True,"(('Send Fine', 'Insert Fine Notification', 'Add penalty', 'Appeal to Judge'), <InfixType.POSTFIX: 3>)"
