,processed_variants,f_measure,fitness,precision,no_model_change
0,0.2,0.5179074348357667,0.5371452209176185,0.5,
1,0.8,0.39712254212997933,0.8622869994277189,0.25796318465993395,
2,0.4,0.26481380214172223,0.6441321608997028,0.16666666666666663,
3,0.6,0.17316358661510203,0.6452560710387213,0.09999999999999998,
4,1,0.14491325899019072,0.5551362386734583,0.08333333333333337,
