,processed_variants,f_measure,fitness,precision,no_model_change
0,0.2,0.6263609915632955,0.9771282707968271,0.46090600466793974,
1,0.8,0.47783361095177834,0.9991849816849817,0.3139972070039746,
2,0.4,0.6304566942294746,0.99254884004884,0.4619371974467721,
3,0.6,0.49975528766591576,0.9974835164835165,0.3333960312235493,
4,1,0.4510785824345147,1.0,0.2912210892812733,
