,processed_variants,f_measure,fitness,precision,no_model_change
0,0.2,0.6787607680201175,0.9753202024712624,0.5204966495861254,
1,0.8,0.3043674593575562,0.9994493521790343,0.17951859015688798,
2,0.4,0.3551057200782956,0.9967218176405453,0.21603700646040547,
3,0.6,0.31248333913818327,0.9984499971955804,0.18522673004520163,
4,1,0.33212072983573004,1.0,0.19912756023583134,
