,processed_variants,f_measure,fitness,precision,no_model_change
0,0.2,0.7159005093419277,0.9326065587138224,0.5809155017544656,
1,0.8,0.5703387815682808,0.9257644469856313,0.4121163296543946,
2,0.4,0.5704731896520578,0.9324682087406712,0.4109410772382215,
3,0.6,0.5706609797349921,0.9274644110125146,0.4121163296543946,
4,1,0.5457916156860432,0.9259815835613628,0.3869269576661548,
