,processed_variants,f_measure,fitness,precision,no_model_change
0,0.2,0.9099415469578315,0.8347639930852687,1.0,
1,0.8,0.5217857994849411,0.8511771911861044,0.37620192307692313,
2,0.4,0.6888841495371074,0.8294729330116971,0.5890457754497836,
3,0.6,0.5760160531658403,0.8233666382360706,0.44294832560986275,
4,1,0.49844793064304493,0.8511251966553113,0.35241794741879184,
