,processed_variants,f_measure,fitness,precision,no_model_change
0,0.2,0.8064590130300373,0.7767815763844766,0.8384942206984142,
1,0.8,0.7094546972896572,0.657449451450012,0.7703940301014133,
2,0.4,0.8064590130300373,0.7767815763844766,0.8384942206984142,
3,0.6,0.7453620231992816,0.6577653816272552,0.8598741060280661,
4,1,0.7094546972896572,0.657449451450012,0.7703940301014133,
