,processed_variants,f_measure,fitness,precision,no_model_change
0,0.2,0.6849055715163529,0.9237683564769512,0.5441915940418265,
1,0.4,0.6889960508680926,0.9690232719455837,0.5345285969615728,
2,0.6,0.6330873890763676,0.9579318820281736,0.47276719928342337,
3,0.8,0.6851219666032203,0.9456402855127695,0.5371424037720451,
4,1,0.6388338483449167,0.956178684555618,0.4796450939457203,
