,processed_variants,f_measure,fitness,precision,no_model_change
0,0.2,0.6373429181162155,0.9944888085734075,0.468936170212766,
1,0.8,0.40920617830729034,0.9999752505877986,0.2572355876506146,
2,0.4,0.4813761851180959,0.9988513213280645,0.3170974404428427,
3,0.6,0.4200206110646523,0.9999271267307401,0.26584444812327457,
4,1,0.40920617830729034,0.9999752505877986,0.2572355876506146,
