,processed_variants,f_measure,fitness,precision,no_model_change
0,0.2,0.757611260045952,0.9711318015514128,0.6210601719197708,
1,0.8,0.2654907301623927,0.9991077738515903,0.15308481168247445,
2,0.4,0.3834320349359906,0.9914270951859291,0.23767640538543333,
3,0.6,0.4177919500065407,0.99727855870082,0.26424667563380044,
4,1,0.2570588105839978,1.0,0.1474856479065304,
