,processed_variants,f_measure,fitness,precision,no_model_change
0,0.2,0.7602687737172935,0.999790791370177,0.6133316087711826,
1,0.8,0.6468257858190484,0.999996291585834,0.47800713732158373,
2,0.4,0.722087729652881,0.9999097404239076,0.5650814841575831,
3,0.6,0.5575683555493052,0.9999689209811828,0.38655215055778136,
4,1,0.6663667787189713,1.0,0.4996627019225639,
