,processed_variants,f_measure,fitness,precision,no_model_change
0,0.2,0.6612176022340037,0.9257724565060791,0.5142594296228151,
1,0.8,0.5145252924539482,0.9155805702234278,0.3577977626672516,
2,0.4,0.6199793654484036,0.9304027389282581,0.464876177188699,
3,0.6,0.4983360713630846,0.9233988567603366,0.3412503138337937,
4,1,0.4997420603905303,0.9292838604709466,0.34176733969755846,
