,processed_variants,f_measure,fitness,precision,no_model_change
0,0.2,0.7603345648047611,0.9997398520589984,0.6134364258205791,
1,0.8,0.5210857259674628,1.0,0.352343428633375,
2,0.4,0.5210857259674628,1.0,0.352343428633375,
3,0.6,0.5210857259674628,1.0,0.352343428633375,
4,1,0.5686492267110597,1.0,0.39728153107041997,
